9.857	91.144
10	91.271
10.145	91.24
10.293	91.242
10.443	91.264
10.595	91.294
10.749	91.319
10.905	91.34
11.064	91.356
11.225	91.368
11.388	91.375
11.554	91.378
11.722	91.38
11.892	91.381
12.065	91.384
12.241	91.391
12.419	91.404
12.599	91.42
12.782	91.441
12.968	91.464
13.157	91.485
13.348	91.501
13.543	91.508
13.74	91.504
13.939	91.488
14.142	91.462
14.348	91.428
14.557	91.391
14.768	91.356
14.983	91.328
15.201	91.309
15.422	91.301
15.646	91.298
15.874	91.295
16.105	91.288
16.339	91.27
16.577	91.241
16.818	91.202
17.063	91.161
17.311	91.121
17.563	91.089
17.818	91.071
18.077	91.065
18.34	91.066
18.607	91.067
18.877	91.061
19.152	91.044
19.431	91.017
19.713	90.981
20	90.94
20.291	90.902
20.586	90.871
20.885	90.847
21.189	90.83
21.497	90.815
21.81	90.802
22.127	90.788
22.449	90.774
22.776	90.76
23.107	90.742
23.443	90.72
23.784	90.693
24.13	90.654
24.481	90.615
24.837	90.578
25.198	90.546
25.565	90.52
25.937	90.495
26.314	90.468
26.697	90.441
27.085	90.408
27.479	90.373
27.879	90.334
28.284	90.288
28.696	90.233
29.113	90.169
29.537	90.099
29.966	90.029
30.402	89.96
30.844	89.896
31.293	89.82
31.748	89.738
32.21	89.654
32.678	89.562
33.154	89.464
33.636	89.36
34.125	89.254
34.621	89.15
35.125	89.054
35.636	88.96
36.154	88.86
36.68	88.755
37.214	88.643
37.755	88.518
38.304	88.393
38.861	88.271
39.427	88.153
40	88.045
40.582	87.947
41.172	87.86
41.771	87.783
42.379	87.721
42.995	87.663
43.62	87.613
44.255	87.574
44.898	87.544
45.552	87.519
46.214	87.498
46.886	87.486
47.568	87.481
48.26	87.479
48.962	87.477
49.674	87.476
50.397	87.472
51.13	87.469
51.874	87.465
52.628	87.46
53.394	87.462
54.17	87.472
54.958	87.495
55.758	87.524
56.569	87.56
57.391	87.594
58.226	87.626
59.073	87.655
59.932	87.682
60.804	87.708
61.688	87.733
62.586	87.754
63.496	87.762
64.42	87.761
65.357	87.761
66.307	87.763
67.272	87.756
68.25	87.748
69.243	87.743
70.25	87.748
71.272	87.752
72.309	87.761
73.36	87.771
74.427	87.781
75.51	87.792
76.608	87.798
77.723	87.805
78.853	87.817
80	87.834
81.164	87.851
82.344	87.871
83.542	87.889
84.757	87.908
85.99	87.935
87.241	87.972
88.51	88.028
89.797	88.086
91.103	88.146
92.428	88.203
93.773	88.26
95.137	88.315
96.52	88.367
97.924	88.421
99.349	88.458
100.794	88.485
102.26	88.508
103.747	88.531
105.256	88.557
106.787	88.582
108.34	88.607
109.916	88.63
111.515	88.651
113.137	88.667
114.783	88.682
116.452	88.7
118.146	88.729
119.865	88.763
121.608	88.809
123.377	88.858
125.171	88.907
126.992	88.958
128.839	89.01
130.713	89.057
132.615	89.102
134.543	89.14
136.5	89.177
138.486	89.203
140.5	89.215
142.544	89.221
144.617	89.234
146.721	89.262
148.855	89.289
151.02	89.312
153.217	89.336
155.445	89.359
157.706	89.379
160	89.396
162.327	89.412
164.688	89.427
167.084	89.436
169.514	89.44
171.98	89.439
174.481	89.437
177.019	89.435
179.594	89.424
182.206	89.405
184.856	89.381
187.545	89.364
190.273	89.351
193.041	89.339
195.849	89.334
198.697	89.328
201.587	89.325
204.52	89.324
207.494	89.314
210.512	89.308
213.574	89.303
216.681	89.29
219.833	89.277
223.03	89.266
226.274	89.249
229.565	89.235
232.905	89.221
236.292	89.206
239.729	89.186
243.216	89.167
246.754	89.156
250.343	89.147
253.984	89.144
257.678	89.148
261.426	89.158
265.229	89.171
269.087	89.181
273.001	89.185
276.972	89.19
281	89.195
285.088	89.203
289.234	89.205
293.441	89.201
297.709	89.194
302.04	89.183
306.433	89.166
310.89	89.15
315.412	89.147
320	89.154
324.655	89.166
329.377	89.18
334.168	89.196
339.028	89.214
343.959	89.233
348.962	89.251
354.038	89.264
359.188	89.272
364.412	89.269
369.713	89.269
375.09	89.268
380.546	89.259
386.081	89.252
391.697	89.243
397.394	89.232
403.175	89.221
409.039	89.218
414.989	89.223
421.025	89.236
427.149	89.255
433.362	89.28
439.665	89.316
446.06	89.357
452.548	89.397
459.131	89.439
465.809	89.482
472.584	89.527
479.458	89.573
486.432	89.622
493.507	89.667
500.686	89.71
507.968	89.748
515.357	89.778
522.853	89.8
530.458	89.814
538.174	89.825
546.002	89.827
553.943	89.824
562.001	89.816
570.175	89.796
578.469	89.768
586.883	89.743
595.419	89.712
604.08	89.677
612.866	89.652
621.78	89.658
630.824	89.657
640	89.615
649.309	89.546
658.753	89.445
668.335	89.321
678.056	89.17
687.919	88.99
697.925	88.793
708.077	88.591
718.376	88.391
728.825	88.21
739.426	88.051
750.181	87.922
761.093	87.826
772.163	87.768
783.394	87.758
794.789	87.799
806.349	87.895
818.078	88.046
829.977	88.236
842.05	88.442
854.298	88.641
866.724	88.813
879.33	88.944
892.12	89.026
905.097	89.068
918.262	89.084
931.618	89.086
945.169	89.071
958.917	89.046
972.864	89.003
987.015	88.952
1001.37	88.904
1015.94	88.858
1030.71	88.805
1045.71	88.749
1060.92	88.675
1076.35	88.578
1092.00	88.461
1107.89	88.324
1124.00	88.17
1140.35	88.008
1156.94	87.835
1173.77	87.654
1190.84	87.433
1208.16	87.203
1225.73	86.985
1243.56	86.758
1261.65	86.517
1280	86.255
1298.62	85.969
1317.51	85.683
1336.67	85.431
1356.11	85.241
1375.84	85.106
1395.85	85.009
1416.15	84.967
1436.75	84.97
1457.65	85.006
1478.85	85.067
1500.36	85.146
1522.19	85.241
1544.33	85.355
1566.79	85.499
1589.58	85.685
1612.70	85.918
1636.16	86.157
1659.96	86.385
1684.10	86.582
1708.60	86.736
1733.45	86.825
1758.66	86.831
1784.24	86.773
1810.19	86.682
1836.52	86.585
1863.24	86.502
1890.34	86.441
1917.83	86.402
1945.73	86.381
1974.03	86.37
2002.74	86.412
2031.87	86.5
2061.43	86.619
2091.41	86.738
2121.83	86.832
2152.70	86.89
2184.01	86.997
2215.77	87.088
2248.00	87.067
2280.70	86.962
2313.87	86.829
2347.53	86.702
2381.68	86.613
2416.32	86.58
2451.46	86.624
2487.12	86.747
2523.30	86.948
2560	87.141
2597.24	87.305
2635.01	87.413
2673.34	87.472
2712.23	87.487
2751.68	87.459
2791.70	87.387
2832.31	87.258
2873.50	87.045
2915.30	86.726
2957.70	86.326
3000.72	85.882
3044.37	85.416
3088.65	84.951
3133.58	84.513
3179.16	84.101
3225.40	83.699
3272.31	83.261
3319.91	82.774
3368.20	82.223
3417.19	81.607
3466.89	80.968
3517.32	80.346
3568.48	79.783
3620.39	79.32
3673.05	78.977
3726.47	78.761
3780.68	78.713
3835.67	78.873
3891.46	79.257
3948.06	79.867
4005.49	80.68
4063.75	81.654
4122.86	82.707
4182.82	83.72
4243.66	84.629
4305.39	85.429
4368.01	86.135
4431.55	86.741
4496.01	87.208
4561.40	87.499
4627.75	87.589
4695.06	87.475
4763.35	87.194
4832.64	86.801
4902.93	86.394
4974.24	86.015
5046.60	85.68
5120	85.404
5194.47	85.208
5270.03	85.113
5346.68	85.133
5424.45	85.275
5503.35	85.521
5583.40	85.86
5664.61	86.288
5747.01	86.774
5830.60	87.286
5915.41	87.784
6001.45	88.222
6088.74	88.54
6177.30	88.715
6267.15	88.714
6358.31	88.539
6450.80	88.232
6544.63	87.86
6639.82	87.53
6736.40	87.335
6834.38	87.332
6933.79	87.542
7034.64	87.95
7136.96	88.49
7240.77	89.031
7346.09	89.411
7452.94	89.502
7561.35	89.32
7671.33	89.002
7782.91	88.653
7896.12	88.373
8010.97	88.131
8127.49	87.953
8245.71	87.75
8365.65	87.389
8487.33	86.722
8610.78	85.885
8736.03	85.071
8863.09	84.518
8992.01	84.315
9122.80	84.341
9255.50	84.541
9390.12	84.817
9526.70	84.98
9665.27	84.922
9805.86	84.598
9948.49	84.038
10093.19	83.234
10240	82.182
10388.94	81.079
10540.06	80.047
10693.36	79.318
10848.90	79.107
11006.70	79.38
11166.80	79.918
11329.22	80.459
11494.01	80.979
11661.20	81.321
11830.81	81.438
12002.90	81.481
12177.48	81.521
12354.61	81.717
12534.31	82.236
12716.62	82.916
12901.59	83.616
13089.25	84.186
13279.64	84.644
13472.79	85.092
13668.76	85.572
13867.58	86.069
14069.29	86.486
14273.93	86.638
14481.55	86.325
14692.19	85.615
14905.89	84.518
15122.70	83.153
15342.66	81.76
15565.83	80.348
15792.24	78.866
16021.94	77.476
16254.99	76.314
16491.42	75.424
16731.29	74.748
16974.66	74.12
17221.56	73.662
17472.05	73.309
17726.19	73.178
17984.02	72.809
18245.61	72.493
18510.99	72.619
18780.24	73.641
19053.41	75.256
19330.55	77.567
19611.72	80.663
19896.97	83.743
20186.38	83.109
20480	82.729
20777.89	82.611
21080.11	82.819
21386.73	83.324
21697.80	83.979
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
