20.000002	-1.9780918664113205
20.291126	-1.9818957753588997
20.58649	-1.983884135265914
20.886158	-1.984021312564694
21.190182	-1.982277955175033
21.49863	-1.9786311766662557
21.811571	-1.9730646495769522
22.129065	-1.965568900409916
22.451181	-1.9561410479395365
22.777987	-1.9447851036707882
23.109554	-1.9315114032668779
23.445944	-1.9163374015642987
23.78723	-1.8992862448056966
24.133482	-1.8803872198894045
24.484774	-1.8596751735459325
24.841188	-1.8371894804452447
25.202782	-1.8129761714854782
25.569641	-1.7870835989135552
25.94184	-1.7595649884007956
26.319454	-1.7304765544434284
26.702566	-1.6998772141171081
27.091255	-1.6678282113286496
27.485611	-1.634391790619615
27.885698	-1.5996336172909724
28.291609	-1.5636179118442493
28.703428	-1.5264096939822955
29.121243	-1.4880738650478362
29.545147	-1.448673903137201
29.975214	-1.408274493970736
30.411541	-1.366936740834563
30.85422	-1.3247206681416472
31.30334	-1.2816844117746415
31.759	-1.2378836035068628
32.22129	-1.1933718881777113
32.690323	-1.1481983567285454
33.166172	-1.102413093373964
33.648945	-1.0560602599753208
34.13875	-1.009181138198097
34.63569	-0.9618140752886386
35.139854	-0.9139962568711454
35.65136	-0.865759337687296
36.17031	-0.8171327295777655
36.696815	-0.7681428993985954
37.230984	-0.718813060564086
37.772926	-0.6691635920757499
38.322758	-0.6192117633830714
38.880592	-0.5689721721554684
39.44656	-0.5184554789346131
40.020756	-0.4676729330004437
40.603306	-0.41663068061159203
41.19434	-0.36533230664824823
41.793983	-0.3137796174936513
42.402348	-0.26197371261844277
43.019566	-0.20991184102163257
43.64577	-0.15758951948566954
44.28109	-0.10500128458721442
44.925655	-0.05213954354678995
45.579605	0.0010049613077145394
46.243088	0.054443622521730725
46.916214	0.10818585705959737
47.599136	0.16224542071837
48.292	0.21663625741098522
48.994965	0.2713741671288218
49.70815	0.3264722217440368
50.431713	0.38194716193208483
51.16581	0.4378153732541718
51.91059	0.49409333953232487
52.666214	0.5507977805649855
53.43284	0.6079454902049879
54.21062	0.6655526067192343
54.999737	0.7236361381432044
55.800327	0.7822098544086953
56.61257	0.8412894411006274
57.436638	0.9008886570172812
58.2727	0.9610205327095085
59.12095	1.0216974248194313
59.98153	1.0829272624165074
60.854633	1.1447190498970226
61.740448	1.2070793385980854
62.639156	1.2700119874105265
63.55095	1.333518705611896
64.47601	1.3975979762876407
65.41454	1.4622455649920285
66.36675	1.5274549890455116
67.3328	1.5932122492283103
68.312935	1.6595048806867472
69.30731	1.7263101960100693
70.31617	1.7936057856372736
71.33971	1.861361434218889
72.37814	1.9295428497961462
73.4317	1.9981097552582303
74.50059	2.067014543272046
75.58504	2.1362048707519454
76.685295	2.2056217644097447
77.801544	2.275194990162143
78.934044	2.344851367268862
80.08303	2.4145081835382203
81.24874	2.4840743813340254
82.431435	2.55345166523645
83.63133	2.6225307252186623
84.84869	2.6911951757347636
86.08377	2.7593209272089605
87.33682	2.8267728328284645
88.60812	2.8934094305531395
89.89793	2.9590790358910537
91.2065	3.0236225668905026
92.53415	3.0868753578349986
93.881096	3.1486608764507578
95.24766	3.208801300814978
96.6341	3.2671108890735545
98.04073	3.3234011862615755
99.467865	3.3774807822230755
100.91575	3.429154276108895
102.384705	3.478228737377737
103.87504	3.524512134712405
105.38707	3.5678161850927665
106.92111	3.6079575247452693
108.47748	3.644759967330483
110.0565	3.6780569832276266
111.65858	3.7076939450069393
113.283905	3.7335259433628654
114.9329	3.7554267116061384
116.60589	3.7732849566709348
118.30323	3.7870077831811364
120.02528	3.7965215062305013
121.7724	3.8017727218504986
123.54495	3.8027291786948503
125.34331	3.7993800857653413
127.16783	3.7917363388137884
129.01892	3.7798301385377453
130.89696	3.763714635447733
132.80232	3.743463152222556
134.73543	3.7191677185009406
136.69667	3.690938189859418
138.68654	3.6588990719951435
140.70529	3.6231930369101195
142.75343	3.583971422999001
144.83139	3.541397344417411
146.93959	3.495642583875075
149.07848	3.446885282217595
151.2485	3.39530793888324
153.4501	3.3410966421323933
155.68385	3.284434717132305
